Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,AverageScore
female,group D,associate's degree,standard,none,married,never,no,2,school_bus,5 - 10,82,78,78,79.33333333333333
female,group E,some college,standard,none,single,regularly,yes,2,school_bus,5 - 10,62,64,66,64.0
female,group D,high school,standard,none,married,sometimes,no,2,school_bus,5 - 10,68,71,68,69.0
male,group A,some high school,standard,completed,divorced,regularly,no,2,school_bus,5 - 10,30,34,32,32.0
female,group C,some college,standard,completed,divorced,never,yes,1,private,5 - 10,63,72,73,69.33333333333333
male,group C,some college,standard,none,married,regularly,yes,3,school_bus,5 - 10,66,52,53,57.0
female,group C,some college,free/reduced,completed,married,sometimes,yes,2,school_bus,5 - 10,72,82,90,81.33333333333333
female,group A,some college,standard,none,single,sometimes,no,2,private,5 - 10,73,84,75,77.33333333333333
male,group B,some college,free/reduced,completed,married,sometimes,no,6,private,< 5,59,57,62,59.333333333333336
female,group B,high school,standard,none,single,sometimes,yes,1,school_bus,< 5,74,74,68,72.0
male,group C,high school,standard,none,married,sometimes,yes,3,private,> 10,76,72,71,73.0
male,group B,some college,standard,completed,married,sometimes,no,3,school_bus,5 - 10,79,81,78,79.33333333333333
female,group A,associate's degree,standard,completed,married,sometimes,yes,2,private,> 10,65,83,86,78.0
female,group D,some college,standard,completed,married,sometimes,no,1,school_bus,< 5,71,75,81,75.66666666666667
female,group E,bachelor's degree,standard,completed,single,regularly,yes,3,private,< 5,62,63,66,63.666666666666664
male,group A,some high school,standard,completed,single,sometimes,yes,5,school_bus,> 10,79,76,75,76.66666666666667
male,group E,some college,standard,none,single,regularly,no,1,school_bus,< 5,99,90,95,94.66666666666667
female,group D,some high school,standard,completed,divorced,regularly,no,3,private,5 - 10,82,90,93,88.33333333333333
female,group D,some college,free/reduced,none,married,sometimes,yes,0,school_bus,< 5,55,71,72,66.0
male,group D,some high school,free/reduced,none,divorced,sometimes,yes,1,private,< 5,55,54,47,52.0
male,group C,some high school,standard,none,divorced,sometimes,no,2,school_bus,5 - 10,83,84,75,80.66666666666667
male,group E,some high school,standard,none,single,sometimes,no,2,school_bus,5 - 10,79,65,60,68.0
male,group D,high school,standard,none,married,regularly,no,1,school_bus,5 - 10,79,74,76,76.33333333333333
male,group E,high school,free/reduced,none,married,sometimes,no,2,private,< 5,64,50,50,54.666666666666664
male,group E,bachelor's degree,free/reduced,completed,single,sometimes,yes,4,school_bus,5 - 10,82,81,77,80.0
male,group A,associate's degree,standard,none,married,never,no,3,school_bus,5 - 10,69,75,69,71.0
female,group E,some high school,standard,none,married,never,yes,3,school_bus,5 - 10,75,89,85,83.0
male,group D,associate's degree,free/reduced,none,married,never,no,2,school_bus,5 - 10,75,69,70,71.33333333333333
male,group C,some college,standard,none,married,regularly,yes,3,school_bus,5 - 10,67,55,57,59.666666666666664
female,group D,associate's degree,standard,none,married,sometimes,no,3,private,5 - 10,71,82,81,78.0
female,group D,high school,standard,none,single,sometimes,yes,1,school_bus,5 - 10,93,95,92,93.33333333333333
male,group D,some college,free/reduced,none,married,sometimes,yes,2,school_bus,5 - 10,63,63,61,62.333333333333336
male,group E,some high school,free/reduced,none,married,sometimes,yes,2,school_bus,5 - 10,66,63,55,61.333333333333336
female,group D,bachelor's degree,free/reduced,none,single,sometimes,yes,2,school_bus,5 - 10,57,67,66,63.333333333333336
female,group E,some high school,standard,none,married,sometimes,no,3,school_bus,5 - 10,69,67,69,68.33333333333333
female,group D,some college,standard,none,single,sometimes,yes,1,private,< 5,52,52,49,51.0
female,group B,master's degree,free/reduced,none,divorced,regularly,no,2,school_bus,< 5,36,48,47,43.666666666666664
male,group E,some college,standard,none,married,regularly,yes,3,private,5 - 10,88,76,67,77.0
male,group E,some college,standard,none,divorced,sometimes,no,1,private,> 10,83,72,70,75.0
female,group E,high school,free/reduced,none,married,regularly,yes,2,school_bus,5 - 10,69,80,78,75.66666666666667
male,group B,associate's degree,standard,none,married,sometimes,yes,3,school_bus,5 - 10,57,49,48,51.333333333333336
male,group D,high school,standard,none,single,sometimes,yes,1,private,> 10,78,61,62,67.0
female,group E,some college,free/reduced,none,married,sometimes,yes,2,private,> 10,66,72,72,70.0
female,group C,master's degree,free/reduced,none,single,sometimes,yes,2,school_bus,5 - 10,52,55,57,54.666666666666664
female,group B,some college,free/reduced,none,married,sometimes,yes,2,private,< 5,41,58,44,47.666666666666664
male,group B,some high school,free/reduced,none,single,sometimes,yes,2,school_bus,5 - 10,65,54,53,57.333333333333336
male,group C,some high school,standard,completed,single,regularly,yes,2,private,< 5,66,59,59,61.333333333333336
male,group B,some high school,standard,none,married,sometimes,yes,2,school_bus,5 - 10,68,59,56,61.0
male,group B,high school,free/reduced,completed,married,regularly,yes,2,school_bus,5 - 10,62,64,62,62.666666666666664
female,group E,bachelor's degree,free/reduced,completed,divorced,sometimes,yes,2,private,5 - 10,78,84,88,83.33333333333333
female,group E,high school,standard,completed,married,sometimes,yes,0,private,5 - 10,83,98,97,92.66666666666667
male,group A,associate's degree,standard,none,married,regularly,no,3,school_bus,< 5,38,32,30,33.333333333333336
male,group C,some college,standard,none,married,regularly,no,3,school_bus,5 - 10,84,86,89,86.33333333333333
male,group A,associate's degree,free/reduced,none,single,regularly,yes,0,school_bus,5 - 10,52,55,49,52.0
female,group C,some college,standard,none,married,regularly,no,1,private,> 10,68,88,82,79.33333333333333
female,group C,some high school,standard,completed,married,sometimes,no,1,school_bus,5 - 10,54,55,64,57.666666666666664
male,group D,high school,standard,none,single,sometimes,yes,1,private,> 10,70,62,63,65.0
male,group B,associate's degree,standard,none,single,sometimes,yes,4,school_bus,5 - 10,94,90,84,89.33333333333333
female,group A,some high school,standard,none,married,sometimes,no,4,private,> 10,45,54,51,50.0
male,group C,high school,standard,none,married,sometimes,no,3,school_bus,> 10,62,58,52,57.333333333333336
male,group B,high school,standard,none,married,sometimes,yes,0,school_bus,5 - 10,53,50,47,50.0
female,group C,bachelor's degree,standard,none,single,regularly,no,2,school_bus,5 - 10,91,100,100,97.0
female,group C,some college,free/reduced,completed,single,never,yes,5,school_bus,5 - 10,52,57,57,55.333333333333336
female,group E,associate's degree,free/reduced,none,single,never,no,1,school_bus,5 - 10,57,66,61,61.333333333333336
female,group C,high school,free/reduced,none,married,sometimes,yes,0,private,5 - 10,76,80,85,80.33333333333333
female,group B,some high school,standard,none,divorced,regularly,yes,3,school_bus,< 5,62,65,68,65.0
female,group D,some high school,standard,none,married,never,no,2,school_bus,5 - 10,68,74,75,72.33333333333333
male,group B,master's degree,standard,none,single,never,no,1,school_bus,> 10,72,73,73,72.66666666666667
male,group C,bachelor's degree,free/reduced,none,married,regularly,yes,0,school_bus,< 5,73,72,66,70.33333333333333
female,group E,some college,standard,none,married,sometimes,yes,2,school_bus,5 - 10,82,93,91,88.66666666666667
male,group D,high school,standard,none,married,sometimes,yes,1,private,< 5,85,89,82,85.33333333333333
female,group A,master's degree,standard,completed,single,sometimes,yes,2,private,5 - 10,78,87,93,86.0
female,group B,some college,standard,none,married,regularly,no,1,private,5 - 10,86,89,95,90.0
female,group E,some high school,free/reduced,completed,divorced,sometimes,yes,3,school_bus,> 10,85,93,92,90.0
female,group E,associate's degree,free/reduced,none,married,sometimes,no,3,private,< 5,74,85,80,79.66666666666667
female,group C,associate's degree,standard,none,married,regularly,yes,3,school_bus,5 - 10,45,45,51,47.0
male,group C,high school,standard,none,single,sometimes,no,2,school_bus,5 - 10,63,67,53,61.0
male,group E,associate's degree,standard,none,married,sometimes,no,1,private,5 - 10,100,84,85,89.66666666666667
male,group D,high school,standard,completed,married,regularly,yes,0,private,5 - 10,63,68,69,66.66666666666667
female,group B,bachelor's degree,standard,completed,married,never,yes,5,school_bus,< 5,84,93,95,90.66666666666667
male,group E,some college,standard,completed,married,regularly,no,1,school_bus,5 - 10,82,81,78,80.33333333333333
female,group B,some college,free/reduced,completed,married,regularly,yes,3,school_bus,< 5,33,47,48,42.666666666666664
female,group B,some high school,standard,none,single,sometimes,yes,1,school_bus,5 - 10,61,68,72,67.0
male,group D,bachelor's degree,standard,none,single,regularly,yes,0,school_bus,< 5,60,54,58,57.333333333333336
male,group C,some high school,free/reduced,none,single,sometimes,yes,4,school_bus,< 5,54,53,50,52.333333333333336
female,group C,master's degree,standard,none,single,never,yes,2,school_bus,5 - 10,62,67,67,65.33333333333333
male,group D,high school,free/reduced,none,married,never,no,2,school_bus,< 5,54,62,51,55.666666666666664
female,group A,high school,standard,none,divorced,never,no,3,private,5 - 10,60,76,67,67.66666666666667
male,group D,high school,standard,completed,single,never,yes,2,school_bus,> 10,77,80,71,76.0
male,group D,some college,free/reduced,none,divorced,regularly,no,4,private,5 - 10,52,50,44,48.666666666666664
female,group C,bachelor's degree,free/reduced,none,married,regularly,yes,3,school_bus,> 10,29,37,38,34.666666666666664
female,group C,high school,standard,completed,married,sometimes,yes,3,school_bus,> 10,55,62,67,61.333333333333336
male,group B,some high school,standard,completed,married,regularly,yes,2,school_bus,> 10,44,58,59,53.666666666666664
female,group C,some college,free/reduced,none,married,regularly,no,7,private,5 - 10,44,51,55,50.0
male,group E,associate's degree,free/reduced,completed,married,sometimes,yes,1,private,5 - 10,82,88,81,83.66666666666667
female,group C,bachelor's degree,standard,none,divorced,sometimes,no,1,school_bus,5 - 10,59,62,57,59.333333333333336
female,group E,high school,standard,completed,married,never,no,4,school_bus,< 5,52,62,55,56.333333333333336
female,group A,some college,standard,none,divorced,never,yes,0,school_bus,5 - 10,67,82,78,75.66666666666667
male,group E,bachelor's degree,standard,none,married,sometimes,yes,2,school_bus,< 5,79,72,66,72.33333333333333
female,group B,associate's degree,free/reduced,none,married,sometimes,no,2,school_bus,5 - 10,39,48,47,44.666666666666664
female,group D,high school,standard,none,married,sometimes,no,2,school_bus,< 5,70,76,77,74.33333333333333
female,group E,associate's degree,free/reduced,completed,single,sometimes,no,2,private,5 - 10,59,63,66,62.666666666666664
male,group A,some college,standard,none,married,sometimes,yes,0,school_bus,5 - 10,76,69,69,71.33333333333333
male,group A,some high school,free/reduced,completed,divorced,never,yes,2,private,< 5,50,61,59,56.666666666666664
male,group E,associate's degree,standard,none,single,regularly,no,3,private,5 - 10,81,73,68,74.0
female,group B,high school,free/reduced,completed,divorced,never,no,2,school_bus,5 - 10,75,77,83,78.33333333333333
female,group A,some college,free/reduced,completed,married,regularly,no,2,private,5 - 10,67,83,79,76.33333333333333
female,group C,associate's degree,standard,none,married,never,yes,1,school_bus,> 10,79,94,90,87.66666666666667
male,group D,some college,standard,none,married,sometimes,yes,1,school_bus,5 - 10,89,79,76,81.33333333333333
male,group E,master's degree,free/reduced,none,single,sometimes,yes,2,school_bus,5 - 10,74,78,76,76.0
female,group D,some high school,standard,none,married,sometimes,yes,7,private,5 - 10,41,43,44,42.666666666666664
male,group C,associate's degree,standard,none,married,never,yes,3,private,< 5,74,66,64,68.0
female,group B,some college,standard,none,married,sometimes,yes,1,school_bus,> 10,84,95,94,91.0
female,group D,high school,standard,none,divorced,sometimes,no,1,school_bus,5 - 10,93,87,87,89.0
male,group C,some high school,standard,completed,married,sometimes,no,4,private,< 5,70,75,76,73.66666666666667
male,group D,high school,standard,none,divorced,sometimes,yes,3,private,5 - 10,47,47,43,45.666666666666664
male,group D,some college,standard,none,married,regularly,yes,2,private,5 - 10,63,50,53,55.333333333333336
male,group E,master's degree,standard,completed,married,sometimes,yes,4,school_bus,< 5,97,98,95,96.66666666666667
male,group C,master's degree,free/reduced,none,divorced,sometimes,yes,3,private,< 5,70,65,60,65.0
male,group C,high school,free/reduced,none,married,regularly,yes,2,private,5 - 10,51,54,47,50.666666666666664
male,group B,associate's degree,free/reduced,none,married,sometimes,yes,3,private,> 10,50,49,52,50.333333333333336
female,group C,some college,free/reduced,completed,married,regularly,yes,0,school_bus,> 10,64,84,80,76.0
female,group C,some high school,free/reduced,completed,single,regularly,yes,1,school_bus,5 - 10,77,88,88,84.33333333333333
female,group C,associate's degree,free/reduced,completed,single,sometimes,no,3,private,5 - 10,80,81,87,82.66666666666667
male,group D,associate's degree,standard,none,divorced,sometimes,no,3,school_bus,< 5,80,77,66,74.33333333333333
female,group A,high school,standard,none,married,sometimes,yes,3,private,< 5,76,78,77,77.0
male,group D,high school,standard,none,single,sometimes,no,5,school_bus,> 10,84,71,71,75.33333333333333
male,group C,some college,standard,none,married,sometimes,no,2,private,5 - 10,55,56,52,54.333333333333336
